"","author","title","type","start","end","kind","words"
"10086","Polidori, John William","The Vampyre; a Tale","sentence",6682,6802,NA,"In the hall stood half a dozen English cane chairs and an empty bookcase there were no mirrors nor a single painting"
"10087","Polidori, John William","The Vampyre; a Tale","sentence",6804,6945,NA,"The bedchamber had merely a large mattress spread on the floor with two stuffed cotton quilts and a pillowthe common bed throughout Greece"
"10088","Polidori, John William","The Vampyre; a Tale","sentence",6947,7193,NA,"In the sittingroom we observed a marble recess formerly the old man told us filled with books and papers which were then in a large seamans chest in the closet it was open but we did not think ourselves justified in examining the contents"
"10089","Polidori, John William","The Vampyre; a Tale","sentence",7195,7612,NA,"On the tablet of the recess lay Voltaires Shakspeares Boileaus and Rousseaus works complete Volneys Ruins of Empires Zimmerman in the German language Klopstocks Messiah Kotzebues novels Schillers play of the Robbers Miltons Paradise Lost an Italian edition printed at Parma in 1810 several small pamphlets from the Greek press at Constantinople much torn but no English book of any description"
"10090","Polidori, John William","The Vampyre; a Tale","sentence",7614,7710,NA,"Most of these books were filled with marginal notes written with a pencil in Italian and Latin"
"10091","Polidori, John William","The Vampyre; a Tale","sentence",7712,7816,NA,"The Messiah was literally scribbled all over and marked with slips of paper on which also were remarks"
"10092","Polidori, John William","The Vampyre; a Tale","sentence",7819,8142,NA,"The old man said The lord had been reading these books the evening before he sailed and forgot to place them with the others but said he there they must lie until his return for he is so particular that were I to move one thing without orders he would frown upon me for a week together he is otherways very good"
"10093","Polidori, John William","The Vampyre; a Tale","sentence",8144,8420,NA,"I once did him a service and I have the produce of this farm for the trouble of taking care of it except twenty zechines which I pay to an aged Armenian who resides in a small cottage in the wood and whom the lord brought here from Adrianople I dont know for what reason"
"10094","Polidori, John William","The Vampyre; a Tale","sentence",8423,8474,NA,"The appearance of the house externally was pleasing"
"10095","Polidori, John William","The Vampyre; a Tale","sentence",8476,8699,NA,"The portico in front was fifty paces long and fourteen broad and the fluted marble pillars with black plinths and fretwork cornices as it is now customary in Grecian architecture were considerably higher than the roof"
"10096","Polidori, John William","The Vampyre; a Tale","sentence",8701,8828,NA,"The roof surrounded by a light stone balustrade was covered by a fine Turkey carpet beneath an awning of strong coarse linen"
"10097","Polidori, John William","The Vampyre; a Tale","sentence",8830,9024,NA,"Most of the housetops are thus furnished as upon them the Greeks pass their evenings in smoking drinking light wines such as lachryma christi eating fruit and enjoying the evening breeze"
"10098","Polidori, John William","The Vampyre; a Tale","sentence",9027,9404,NA,"On the left hand as we entered the house a small streamlet glided away grapes oranges and limes were clustering together on its borders and under the shade of two large myrtle bushes a marble seat with an ornamental wooden back was placed on which we were told the lord passed many of his evenings and nights till twelve oclock reading writing and talking to himself"
"10099","Polidori, John William","The Vampyre; a Tale","sentence",9406,9533,NA,"I suppose said the old man praying for he was very devout and always attended our church twice a week besides Sundays"
"10100","Polidori, John William","The Vampyre; a Tale","sentence",9536,9602,NA,"The view from this seat was what may be termed a birdseye view"
"10101","Polidori, John William","The Vampyre; a Tale","sentence",9604,9781,NA,"A line of rich vineyards led the eye to Mount Calcla covered with olive and myrtle trees in bloom and on the summit of which an ancient Greek temple appeared in majestic decay"
"10102","Polidori, John William","The Vampyre; a Tale","sentence",9783,9906,NA,"A small stream issuing from the ruins descended in broken cascades until it was lost in the woods near the mountains base"
"10103","Polidori, John William","The Vampyre; a Tale","sentence",9908,10187,NA,"The sea smooth as glass and an horizon unshadowed by a single cloud terminates the view in front and a little on the left through a vista of lofty chesnut and palmtrees several small islands were distinctly observed studding the light blue wave with spots of emerald green"
"10104","Polidori, John William","The Vampyre; a Tale","sentence",10189,10407,NA,"I seldom enjoyed a view more than I did this but our enquiries were fruitless as to the name of the person who had resided in this romantic solitude none knew his name but Dominick his banker who had gone to Candia"
"10105","Polidori, John William","The Vampyre; a Tale","sentence",10409,10563,NA,"The Armenian said our conductor could tell but I am sure he will notAnd cannot you tell old friend said IIf I can said he I dare not"
"10106","Polidori, John William","The Vampyre; a Tale","sentence",10565,10684,NA,"We had not time to visit the Armenian but on our return to the town we learnt several particulars of the isolated lord"
"10107","Polidori, John William","The Vampyre; a Tale","sentence",10686,10801,NA,"He had portioned eight young girls when he was last upon the island and even danced with them at the nuptial feast"
"10108","Polidori, John William","The Vampyre; a Tale","sentence",10803,10914,NA,"He gave a cow to one man horses to others and cotton and silk to the girls who live by weaving these articles"
"10109","Polidori, John William","The Vampyre; a Tale","sentence",10916,11045,NA,"He also bought a new boat for a fisherman who had lost his own in a gale and he often gave Greek Testaments to the poor children"
"10110","Polidori, John William","The Vampyre; a Tale","sentence",11047,11153,NA,"In short he appeared to us from all we collected to have been a very eccentric and benevolent character"
"10111","Polidori, John William","The Vampyre; a Tale","sentence",11155,11249,NA,"One circumstance we learnt which our old friend at the cottage thought proper not to disclose"
"10112","Polidori, John William","The Vampyre; a Tale","sentence",11251,11418,NA,"He had a most beautiful daughter with whom the lord was often seen walking on the seashore and he had bought her a pianoforte and taught her himself the use of it"
"10113","Polidori, John William","The Vampyre; a Tale","sentence",11421,11583,NA,"Such was the information with which we departed from the peaceful isle of Mitylene our imaginations all on the rack guessing who this rambler in Greece could be"
"10114","Polidori, John William","The Vampyre; a Tale","sentence",11585,11705,NA,"He had money it was evident he had philanthropy of disposition and all those eccentricities which mark peculiar genius"
"10115","Polidori, John William","The Vampyre; a Tale","sentence",11707,11756,NA,"Arrived at Palermo all our doubts were dispelled"
